User name,AWS access key,Event time,Event source,Event name,AWS region,Source IP address,User agent,Error code,Resources,Request ID,Event ID,Read-only,Event type,Recipient Account Id,Event category
root,ASIA6RT2GZTIHQH46US2,2022-02-18T06:30:42Z,ec2.amazonaws.com,RebootInstances,ap-south-1,180.151.125.231,console.ec2.amazonaws.com,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0d769c273b0c15f30""}]",be599d3d-bea0-4a53-9a51-b49ee519fe9d,c49d7fe4-aa07-45f0-af6d-0376c146e026,false,AwsApiCall,999909936336,Management
root,ASIAIBQDVI7S4PMCLPJQ,2022-02-18T06:29:37Z,ec2-instance-connect.amazonaws.com,SendSSHPublicKey,ap-south-1,AWS Internal,AWS Internal,,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0d769c273b0c15f30""}]",c6cf8338-7597-471e-b3f8-df6ffd3ac35b,0cdc9f41-3b83-4d73-be2c-854c070e4712,false,AwsApiCall,999909936336,Management
DevOps,ASIA6RT2GZTIILP3GD4E,2022-02-18T06:23:39Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,27.97.196.13,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",e6f886ee-ea29-4a6e-a1e5-e49c5f5e142f,2091bec0-1270-40b2-b1a0-d463871e900d,false,AwsApiCall,999909936336,Management
DevOps,ASIA6RT2GZTIILP3GD4E,2022-02-18T06:23:39Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,27.97.196.13,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",cae690b0-7871-419f-ae2a-389376dca102,acc9f356-a2fc-48bc-af5d-12c8848732e5,false,AwsApiCall,999909936336,Management
DevOps,,2022-02-18T06:19:39Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,27.97.196.13,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:97.0) Gecko/20100101 Firefox/97.0,,[],,af3e5931-a5d8-4b56-a513-64ea62e03090,false,AwsConsoleSignIn,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:30:35Z,ec2.amazonaws.com,DeleteVpc,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-03527279fe5bc47c0""}]",43b04592-d1b2-4f0b-bcac-7960b7f1be4a,b68f070b-9ad8-4dbc-a758-e2196a1e8ae5,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:30:34Z,ec2.amazonaws.com,DeleteKeyPair,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",9f1c54cd-a6a2-492b-96bf-d4f3fbe1569f,ca26e827-34b5-47c6-bf7c-939c48e82855,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:29:49Z,ec2.amazonaws.com,ModifyVpcAttribute,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-03527279fe5bc47c0""}]",8a2a8fe3-8e6b-475b-bfdb-9dcde6fef0ba,3dd3fbdd-3197-4457-98dd-befc64a4ef1e,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:29:48Z,ec2.amazonaws.com,ImportKeyPair,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",cd099156-6140-43c6-bb73-68518f09dd2f,6e05df02-2aab-4aa4-b019-bebc3c31b9cc,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:29:48Z,ec2.amazonaws.com,CreateVpc,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-03527279fe5bc47c0""}]",00a39524-d289-4752-8a3b-e02307ef4bd7,8480fefa-b4e7-4641-97c2-63bf1c098618,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:17:01Z,ec2.amazonaws.com,DeleteKeyPair,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",3a27c181-adb0-4398-b44e-035e139df797,2037f107-55e7-447e-b9fc-3180db92ab0b,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:17:01Z,ec2.amazonaws.com,DeleteVpc,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dc2ebc8563b414f2""}]",2c19ca1d-971b-474e-b300-47f075f864d7,4549fcda-0872-4658-addf-2ca170470ac7,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:16:13Z,ec2.amazonaws.com,ModifyVpcAttribute,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dc2ebc8563b414f2""}]",c1b0cee6-5af1-4683-a192-850a6ef506e1,7a438eae-305e-41ab-8f0e-82c6d8e1f8a3,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:16:12Z,ec2.amazonaws.com,ImportKeyPair,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",e71559ce-458c-4faf-a4f7-a6babdf99dd5,2cb55631-4f56-482e-9456-f84ce0ab0824,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:16:12Z,ec2.amazonaws.com,CreateVpc,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0dc2ebc8563b414f2""}]",9b0a5a71-1599-47b9-87a8-02c6684bf215,79ff5c6a-e01b-42f1-824e-506fbd560e9e,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:05:24Z,ec2.amazonaws.com,DeleteVpc,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0c6dd08df6b8a76e9""}]",e2a490e8-921b-47e6-9167-a05c92764e27,62840c1a-d932-4147-8077-2b5416c6cf5d,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:05:24Z,ec2.amazonaws.com,DeleteKeyPair,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",7196c0c7-4f72-4b9f-b8fd-822d4f7c39aa,a9515383-e889-4a5e-9636-d5bd8572d804,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:04:44Z,ec2.amazonaws.com,ModifyVpcAttribute,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0c6dd08df6b8a76e9""}]",a78d4236-a9ef-4bdb-a32b-97b8db687643,ebf0d487-5b6b-42a0-be2a-c148d8924d06,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:04:43Z,ec2.amazonaws.com,CreateVpc,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0c6dd08df6b8a76e9""}]",51c97bf1-cd58-4fb8-979c-7d476b572609,19d80a7e-3167-4c76-953a-38fad1488f7f,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-16T13:04:43Z,ec2.amazonaws.com,ImportKeyPair,ap-south-1,106.76.32.107,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",eb99aa74-7bae-4641-8b57-10bba1426611,ffb53005-3d9e-4d50-887b-34216ba0cdd0,false,AwsApiCall,999909936336,Management
DevOps,ASIA6RT2GZTIEJKCFLMV,2022-02-14T10:12:26Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,106.66.164.27,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",9d85183d-1d8f-4a66-b7b0-466df73b7ce9,9d1803ee-d6ba-4938-a558-1a1c5e5b4080,false,AwsApiCall,999909936336,Management
DevOps,ASIA6RT2GZTIEJKCFLMV,2022-02-14T10:12:25Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,106.66.164.27,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",ddb6872e-c8eb-4a15-a4ef-e911145b6100,3e35860c-05f7-4300-860d-f1e5f9584867,false,AwsApiCall,999909936336,Management
DevOps,ASIA6RT2GZTIFKSXR7AX,2022-02-14T06:31:21Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,27.97.196.76,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",50e8de5e-2895-40a1-ab2b-9b7cfabe8163,0758b056-9987-425e-ac4e-941560c334d9,false,AwsApiCall,999909936336,Management
DevOps,ASIA6RT2GZTIFKSXR7AX,2022-02-14T06:31:21Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,27.97.196.76,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",823c4461-c984-4463-8509-b0bee40a5cf2,59191819-47c6-467b-b44a-deb422eb42dd,false,AwsApiCall,999909936336,Management
DevOps,,2022-02-14T06:19:48Z,signin.amazonaws.com,ConsoleLogin,ap-south-1,27.97.196.76,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:95.0) Gecko/20100101 Firefox/95.0,,[],,d9145777-62cc-4812-b765-13867e522836,false,AwsConsoleSignIn,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-14T05:56:37Z,ec2.amazonaws.com,DeleteKeyPair,ap-south-1,27.97.196.76,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",ec34e3ad-b01e-4cb2-96df-3b3a7c450728,90bdb771-0fc0-4b1c-8b92-8ea644118f01,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-14T05:56:37Z,ec2.amazonaws.com,DeleteVpc,ap-south-1,27.97.196.76,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0c7cf76b7d6ac97b5""}]",5f242fd2-a5b2-42de-9947-4d072a640b88,dce1a5d2-3983-4f6f-b466-84fa5e9f248f,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-14T05:55:52Z,ec2.amazonaws.com,ModifyVpcAttribute,ap-south-1,27.97.196.76,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0c7cf76b7d6ac97b5""}]",ad85406a-c851-4ac6-9ec8-0a2a95a70d61,e51b290e-dfb0-4bd7-83c7-22fa8b9d946b,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-14T05:55:51Z,ec2.amazonaws.com,CreateVpc,ap-south-1,27.97.196.76,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0c7cf76b7d6ac97b5""}]",4d930be8-b6c9-4fbb-a395-84ebd0ede6f1,a729e179-917a-48cf-83e6-a6eb58bd564f,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-14T05:55:51Z,ec2.amazonaws.com,ImportKeyPair,ap-south-1,27.97.196.76,APN/1.0 HashiCorp/1.0 Terraform/1.1.2 (+https://www.terraform.io) terraform-provider-aws/3.74.2 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",d59b7846-f10a-4630-8e5e-98610f5741b6,ce56825b-be9e-4f8d-b18a-fc48b0c3e831,false,AwsApiCall,999909936336,Management
root,ASIA6RT2GZTIKQKBS7RB,2022-02-11T11:39:16Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,180.151.125.231,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",55e089ba-c9f9-4315-adfd-52ccf071d4ca,92d85d12-b97d-4e5c-9a10-5df35be47fa1,false,AwsApiCall,999909936336,Management
root,ASIA6RT2GZTIKQKBS7RB,2022-02-11T11:39:16Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,180.151.125.231,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",97f6cac1-857f-4292-ac1f-a7d992938d3d,f7ed24f5-31eb-4aa9-9f40-9a0c4237d2a1,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T08:55:47Z,ec2.amazonaws.com,DeleteKeyPair,ap-south-1,27.97.19.73,Boto3/1.20.51 Python/3.6.9 Linux/5.4.45-050445-generic Botocore/1.23.51,,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""somerandomkey""}]",41490432-041e-4f95-99b5-e072f98a8bde,4f316885-f957-4634-ac1a-5bfdf1704ef2,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T08:55:47Z,ec2.amazonaws.com,CreateKeyPair,ap-south-1,27.97.19.73,Boto3/1.20.51 Python/3.6.9 Linux/5.4.45-050445-generic Botocore/1.23.51,,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""somerandomkey""}]",071cbe0e-647e-4ce0-8a0f-3d7cb7ad9701,ae9c3e80-93cf-41e9-aba5-995ebba34b05,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T08:50:18Z,ec2.amazonaws.com,StartInstances,ap-south-1,27.97.19.73,Boto3/1.20.51 Python/3.6.9 Linux/5.4.45-050445-generic Botocore/1.23.51,Client.DryRunOperation,"[{""resourceType"":""AWS::EC2::Instance"",""resourceName"":""i-0d769c273b0c15f30""}]",938dd3c4-df7d-431c-b40c-708c4ba30b2a,a48affc5-2ac0-43cd-a186-7159445f7e3e,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:35:21Z,ec2.amazonaws.com,DeleteKeyPair,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",ada8daaa-37aa-4746-b49e-0181193a24c5,97f094c3-a346-45a9-9c0a-7fce55bcc857,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:35:21Z,ec2.amazonaws.com,DeleteVpc,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0ea01725aa5d9ff8f""}]",b00cc0bd-3b97-4cfa-9789-cd5db529946b,a65913c8-4aba-40b8-aeb8-ca625450a020,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:32:48Z,ec2.amazonaws.com,CreateVpc,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0ea01725aa5d9ff8f""}]",6222377f-0b63-43d6-aba1-84bee5af20ac,68aaffbd-aff5-48c1-abc0-a04d52f2d809,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:32:48Z,ec2.amazonaws.com,ModifyVpcAttribute,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-0ea01725aa5d9ff8f""}]",afa3f597-a85d-41c9-b32c-14194fe52362,bb77c306-e2ca-4fd1-94cd-cd6504490458,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:32:48Z,ec2.amazonaws.com,ImportKeyPair,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",ed88c20a-213a-4139-b7c5-70fd267d8c68,f1015a38-b1c4-4c64-b577-6b0dda8785ab,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:27:17Z,ec2.amazonaws.com,DeleteVpc,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-075ac89e3dd09dbd3""}]",9c0dc1e2-b4c8-47a7-a655-2117de31a5a6,0a2f3f21-9855-4f41-b047-2c750441f506,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:27:17Z,ec2.amazonaws.com,DeleteKeyPair,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",83334fef-c8ff-4e5f-89d5-494bfeb6764c,9f520863-88f7-4534-bbfe-8025a2c47bc2,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:26:58Z,ec2.amazonaws.com,ModifyVpcAttribute,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-075ac89e3dd09dbd3""}]",a72a81ea-0517-4f6e-93ce-8e41dfc564f2,e0889dfd-5656-4390-b776-3ff548af619f,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:26:57Z,ec2.amazonaws.com,ImportKeyPair,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::KeyPair"",""resourceName"":""ssh-key-pair""}]",1f622e08-6216-47e9-a6fc-46e87d15e712,0803b0ae-4fe6-4cbf-ba10-74696a857862,false,AwsApiCall,999909936336,Management
DevOps,AKIA6RT2GZTICKRK4NWA,2022-02-09T05:26:57Z,ec2.amazonaws.com,CreateVpc,ap-south-1,15.206.28.41,APN/1.0 HashiCorp/1.0 Terraform/1.1.4 (+https://www.terraform.io) terraform-provider-aws/3.74.1 (+https://registry.terraform.io/providers/hashicorp/aws) aws-sdk-go/1.42.38 (go1.16; linux; amd64),,"[{""resourceType"":""AWS::EC2::VPC"",""resourceName"":""vpc-075ac89e3dd09dbd3""}]",e99cf3e8-aee1-4564-a449-b2719675cf61,4ff0ef21-9f3f-41cf-854d-20bb6e5a8f81,false,AwsApiCall,999909936336,Management
DevOps,ASIA6RT2GZTIGQVQZZXU,2022-02-09T05:20:40Z,ec2.amazonaws.com,ModifySecurityGroupRules,ap-south-1,27.97.19.73,"EC2ConsoleFrontend, aws-internal/3 aws-sdk-java/1.12.150 Linux/5.4.172-100.336.amzn2int.x86_64 OpenJDK_64-Bit_Server_VM/25.322-b06 java/1.8.0_322 vendor/Oracle_Corporation cfg/retry-mode/standard",,"[{""resourceType"":""AWS::EC2::SecurityGroup"",""resourceName"":""sg-0d769d39abc7f693b""}]",ad678946-d1c8-483b-93e3-74759ec50393,00b1ed19-1a23-4ec7-b09b-a004192b512e,false,AwsApiCall,999909936336,Management
